,model,comment,sentiment,sex
4655,Realme 8,amar duita sim cahlan lage tai realme 8 nisi,1,0.0
2754,OnePlus 8,oneplus 8 er selfei cameray sunsi 5p lens dise,1,0.0
2445,redmi note 10,redmi note 10 official price ?,1,1.0
4514,Realme 8,realme 8 er cpu konta,1,0.0
1252,Galaxy A52,galaxy a52 e valo pic tola jay,1,1.0
896,Redmi 9,redmi 9 4/64 Int global warp akta poco diban full intact box warp ? ?,1,0.0
410,Realme 8,tk nosto korte na cahile realme 8 nen,1,1.0
5165,Realme 5i,amar ekta realme 5i lagbe?1,0,
1276,Poco x3,eker vitor sob hoilo poco x3,1,0.0
4201,iPhone 12,The iPhone 12 saves photos with balanced dynamic range,1,1.0
2806,Mi Note 10,india r blade khulle redmi note 10 oppo mate unofficially er palm kormar honor somvobona mate ?,1,1.0
1336,iPhone X,iphone x3 nibo.kivabe note hobe,1,0.0
665,Pixel 4,amar dokane ashen Pixel 4 available ase,1,1.0
347,Mi Note,redmi note 9 prime 1 moto used vaia,1,0.0
780,OnePlus 8,bug die vora oneplus 8 er,0,1.0
2856,POCO X3,poco x3pro play a jabe,1,1.0
273,Redmi 9,mp4 ase redmi 9 e,1,0.0
4666,Redmi 9,valo kno features e nai redmi 9 e,0,1.0
826,POCO X3,poco x3 ache ? ?,1,1.0
151,Realme 8,realme 8 sorbosreshtho,1,0.0
1965,Realme 8,ami saradin pubg kheli realme 8 die,1,1.0
3025,OnePlus 8,oneplus 8 ekta comfortable phone,1,1.0
3502,Redmi 9,redmi 9 e selfie valoi uthe,1,0.0
2580,Mi Note 10,ভাই redmi note 10 ( 4GB/64GB ) PRICE ? ? ?,1,1.0
424,Realme 8,Portrait Mode ase realme 8 er cameray,1,1.0
2701,Pixel 4,Pixel 4 e Kaleidoscope ase,1,1.0
4130,Realme 5i,realme 5i Android 11 use kre valoi,1,1.0
4264,Pixel,Ami pixel mi ta nibo keyone,1,0.0
1830,Axon M,oneplus er axon model price moto janaben play ! ! !,1,0.0
4847,Realme X2,realme x2 naki valoi krse sunlam,1,1.0
5185,Redmi 9,keu redmi 9 er review den,1,0.0
1792,Realme 5i,realme 5i er sob tai positive,1,0.0
1882,redmi note 10,redmi note 10 6/128 need ..... moto ?,1,0.0
814,Pixel 4,ami Pixel 4 rough use krsi tikse,1,0.0
4467,Realme 8,na realme 8 er battery te kono somossa nai,1,1.0
1112,Realme 8,na vai fingerprint sensor e kno fault nai realme 8 er,1,1.0
4757,Realme 8,amiito deklam je ARM Mali-G76 gpu use krse realme 8 e,1,0.0
1000,Poco x3,1080P/60fps video recording support kore poco x3,1,0.0
2548,Mi Note,redmi note 8 nebo 01314797849,1,1.0
1002,Realme 8,realme 8 sundor user interface,1,0.0
4450,Realme 8,realme 8 oppo 8/128 unoffical price moto,1,0.0
5127,Redmi K40,redmi k40,1,0.0
963,Realme 8,online class korar jonne realme 8 best,1,0.0
2447,Galaxy A52,galaxy a52 e Color temperature adjustment dea hoise,1,1.0
3259,Poco x3,poco x3 er sob feature paben vai,1,1.0
3676,Mi Note 10,redmi note 10 oppo 64mp note available ? ?,1,0.0
5038,OnePlus 8,oneplus 8 cahra apadoto pung khealr jonne valo phone nai,1,1.0
4367,iPhone 12,iphone 12 er display khub sundor,1,0.0
2393,Galaxy A52,galaxy a52 er sensor gula to valo,1,1.0
3651,Redmi 9,eijnne itmk bie krte iccah krena tk nai beshi tao valo redmi 9 dite parba,1,1.0
5117,iPhone 11,valo phoen na iphone 11,0,1.0
3667,Pixel 4,Mali-G52 MC2 gpu use krse Pixel 4 e?1,1,
1779,Redmi K40,redmi k40 mate,1,1.0
3675,Pixel 4,vai Pixel 4 e camera die vore flse,1,1.0
449,OnePlus 8,dame kom mane valo kakoli oneplus 8,1,1.0
925,iPhone 11,iphone 11 oppo mate .. avaiable nai ?,1,0.0
3439,iPhone 12,khubi valo ekta phone iphone 12,1,0.0
3026,Realme 5i,realme 5i lagbe ...,1,1.0
1366,Realme X2,keu realme x2 use kore thkle review share koren,1,0.0
2343,Redmi 9,redmi 9 er ram valo ase,1,0.0
3636,iPhone 7,iphone 7 silver edition ta vibe ? ?,1,0.0
4712,Poco x3,poco x3 er price ki thik ase?,1,0.0
3264,Realme 8,first phone kinbo realme 8 keu review den,1,0.0
2127,Realme X2,realme x2 er 5020 battery dekhe kinsi,1,1.0
3524,Poco x3,poco x3 er ram vali hbe karon 8GB LPDDR4X use krse,1,0.0
144,Pixel 4,duita sim r ekta card er sot ase Pixel 4 e,1,0.0
4598,Realme 5i,realme 5i er sath ekta type c cable paisi,1,1.0
3126,Pixel 4,Pixel 4 er gpu 950 MHz,1,0.0
179,Realme 5i,amar realme 5i one kvalo lagse,1,0.0
2420,Galaxy A52,amar bf galaxy a52 use kore onek valo,1,1.0
1147,Pixel 4,Pixel 4 er chipset valo,1,0.0
3758,Realme 8,jak keu pubg player der jonne phone banaise realme 8,1,1.0
1579,OnePlus Nord,oneplus nord er version valo nova,1,0.0
4033,Realme 5i,1080P/30fps video recording support kore realme 5i,1,0.0
722,Realme 8,navic mention koa nai realme 8 e,0,0.0
900,iPhone 12,amar iphone 12 nie kono complain nai,1,0.0
1456,POCO X3,faltu camera wala ekta phoen hocche poco x3,0,0.0
4704,Redmi 9,redmi 9 e joss ekta color ase oceam green,1,1.0
3715,Poco x3,poco x3 die 1080p/120fps slow motion video kora jay,1,1.0
1434,Poco x3,ekhn market e poco x3 re cheye valo phone paben na,1,0.0
4234,Redmi 9,redmi 9 e kono khrap kisu nai,1,1.0
3385,Pixel 4,amr gf ekta Pixel 4 cahise,1,1.0
881,Redmi K40,redmi k40 white honor available ? ?,1,0.0
2633,Mi Note 10,redmi note 10 5g official palm onk best moto,1,0.0
3004,Pixel 4,Vibration Motor sensor ase Pixel 4 e,1,1.0
3058,Realme GT,realme GT Nai ? ? ? ?,1,1.0
2023,Redmi 9,redmi 9 wrost,0,0.0
2886,Redmi 9,realme 8 er cheye redme 9 valo beshi,1,1.0
927,Galaxy A52,galaxy a52 er features o valo sob,1,0.0
2062,Pixel 4,ami Pixel 4 use krsi multimedia to onk valo,1,0.0
4680,Realme 8,low light photo was grainy and the detail was washed out in realme 8,0,1.0
3540,Realme 5i,keu realme 5i er valo ekta review den,1,0.0
3217,Redmi 9,redmi 9 onek joss,1,0.0
1110,Poco x3,keu ektu boalr poco x3 e kon lens ase selfie tular jonne,1,0.0
915,iPhone 11,iOS is not customization-friendly in iphone 11,0,1.0
1092,Redmi 9,onek sensor ase redmi 9 e,1,0.0
338,Realme X2,"realme x2 valo tai chaisi, sathe iphone o dao somossa to nai",1,1.0
4007,OnePlus 8,sobchey valo lagse Magnetic induction sensor ase oneplus 8 e,1,1.0
4660,Realme 5i,realme 5i e kon port use korse,1,0.0
3232,Realme 5i,amio realme 5i kinte chai,1,0.0
3585,Realme X2,keu ki ektu review diben realme x2 er,1,1.0
4335,Realme 8,music through 3.5mm jack is very flat not impressed like Dolby Atmos in realme 8,0,0.0
2758,Pixel 4,amr bf k bosli Pixel 4 valo lagse,1,0.0
838,Redmi 9,ekbar cahrge dile onekkhon chole redmi 8,1,1.0
3158,Poco x3,ami game khelar jonne poco x3 kinsi,1,0.0
4584,Realme 8,realme 8 perfect,1,0.0
2426,Poco x3,"poco x3 cahali, medium to high graphics support dey",1,0.0
5090,Realme X2,lekha ase 400 nit (typ) brightness dea hoise realme x2 e,1,1.0
1612,Realme 8,Starry Mode ase realme 8 er cameray,1,1.0
4001,iPhone 12 Mini,iphone 12 mini ki hobe,1,0.0
3117,Redmi 9,Mali-G52 MC2 use krse tai valo ekta gpu paoa gese redmi 9 e,1,0.0
466,Mi Note 10,redmi note 10 oppo 108mp ache ?,1,0.0
4866,POCO M2,vaia poco m2 oppo 6/64 ta moto moto used ? ?,1,1.0
875,Galaxy A52,galaxy a52 er carbon grey colrota onek valo lagse amr,1,0.0
5182,Redmi 9,redmi 9 er face unlock valoi fast,1,1.0
2313,POCO M2,POCO M2 mate find India/global nokia chinese ta ?,1,1.0
3564,Realme 5i,realme 5i die selfie den keu,1,1.0
3255,iPhone 8,iphone 8,1,1.0
1461,Poco x3,valo onek poco x3,1,0.0
1971,Redmi 9,weight kto redmi 9 er,1,1.0
3150,Realme 8,realme 8 camera valo,1,0.0
216,Redmi 9,kmn lagto redmi 9 bol to,1,1.0
4857,Galaxy A52,galaxy a52 kinbo link den,1,0.0
1264,Realme 8,Based on Android 11 realme 8 is made,1,0.0
4948,POCO F3,poco f3 mate,1,0.0
4785,Poco x3,poco x3 nen cheap price e best phone,1,1.0
4276,POCO X3,audio quality khubi baje poco x3 er,0,1.0
471,Redmi K40 Gaming,redmi k40 gaming edition available ?,1,0.0
1019,POCO X3,Best price of poco X3 oppo,1,0.0
4081,Poco x3,poco x3 e Ultra-fast In-display Fingerprint Sensor ase,1,0.0
4245,Poco x3,vai poco x3 er upor ekta review video banan,1,0.0
3709,iPhone 12,Night mode ase iphone 12 e,1,1.0
3958,Realme 8,wild rift khelar jonne realme 8 best,1,0.0
2887,Mi Note,redmi note 9 oppo 6/128 GB price,1,1.0
1891,iPhone 12,iphone 12 e 6-core CPU use krsee,1,1.0
2673,Redmi 9,redmi 9 arame use krte pari charge nie kno pera nai,1,1.0
753,Palm,Is that palm official iphone ?,1,1.0
3161,Redmi 9,jara redmi 9 use korse sbai valo review dise,1,0.0
1037,OnePlus 7T,oneplus 7t available bro ?,1,0.0
794,Poco x3,"Guys Im really confused between Realme 7 Pro 6, 128. And. poco x3 8, 128. Can anoyone tell me which one is better In a moderate user",1,0.0
4035,Realme 8,samne turnament ase cod er tai realme 8 kinlam,1,0.0
2697,Realme 5i,amar ekta realme 5i lagbei labe,1,1.0
3437,Mi Note 10,redmi note 10 Pro ( Indian Variant ) 8GB/128GB available ? ?,1,0.0
3840,Realme 8,realme 8 best best best phone amr kase,1,1.0
1012,POCO X3,high battery drain kore poco x3,0,0.0
652,iPhone 6s,iphone 6s+,1,1.0
2514,Note 9,note 9 oppo 6 gb variant nord M2 oppo unofficial abar available hobe koba ?,1,0.0
183,Oppo Reno3,oppo reno3 oppo er price moto,1,1.0
3931,iPhone XR,One plus 6T full box exchange note chaytesi iphone xr er mate ? ? ?,1,0.0
5012,Realme 8,samne amr birthday keu ekta realme 8 gift koren,1,1.0
1248,Poco x3,real me 8 er ear monitoring system kemon?,1,0.0
2614,Mi Note,redmi note 9 oppo ta ki international global ?,1,1.0
2304,Redmi 9,redmi 9 er sobgual color e sundor?1,0,
4862,iPhone 11,eto baje ekta phone iphone 11,0,1.0
3974,Pixel 4,face unlock valoi kaj kore Pixel 4 e,1,1.0
392,Pixel 4,color na tui featues nuia kisu bol Pixel 4 er,1,1.0
3269,Galaxy A52,galaxy a52 er 5020 battery dekhe kinsi,1,1.0
3134,Pixel 4,Pixel 4 e onk valo valo multimedia ase,1,1.0
2909,Galaxy A52,galaxy a52 koi availabe ase,1,0.0
5202,iPhone 12,iphone 12 dam aro kom kora uchit,0,1.0
3314,POCO F3,poco f3 asa ki,1,1.0
2668,Redmi 9,redmi 9 er speker quality valo,1,1.0
1258,Poco x3,30W Dart Chargease poco x3 e,1,0.0
1941,Realme 8,AI Scene Recognition feature ase realme 8 e,1,0.0
829,Redmi 9,redmi 9 is not optimized at all for cod mobile,0,0.0
137,Galaxy A52,Up to 2.0 GHz cpu ase galaxy a52 e,1,1.0
3843,iPhone 11,iphone 11 game khealr somoy gorom hoyna,1,1.0
800,iPhone 12,Digital zoom up to 5x ase iphone 12 e,1,0.0
478,Realme 8,realme 8 er fingerprint sensor ta shei valo,1,0.0
3516,Realme 5i,ami fingerprint sensor use krsi realme 5i er kono problem nai oenk valo,1,0.0
1763,OnePlus 7,Do you maven oneplus 7pro 6/128 ?,1,0.0
2398,Redmi 9 Power,redmi 9 power moto gb,1,1.0
363,POCO F3,poco f3 kkn available hobe ?,1,0.0
865,Mi Note 10,redmi note 10 oppo global nord indian ?,1,0.0
4038,Redmi 9,latest update is very bad in redmi 9,0,0.0
4109,iPhone 12,iphone 12 oppo mate 128gb bd Official iphone mate ? Daam moto ?,1,0.0
2759,Pixel 4,selfie cameray Portrait mode deksi Pixel 4 e,1,0.0
786,OnePlus 8,amar oneplus 8 e lagbe,1,1.0
4447,Redmi 9,disply ta joss redmi 9 er,1,1.0
4923,Redmi 9,amr chele kinse redmi 9 onk valo,1,1.0
3518,Pixel 4,Pixel 4 er features o valo sob,1,1.0
302,Redmi 9,Octa-core CPU use krse redmi 9 e,1,1.0
4822,POCO F3,poco f3 official kobe asbe,1,1.0
3914,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah,1,0.0
4498,Realme 5i,ekta 5V/6A Charging Adapter paisi realme 5i er sathe valoi,1,0.0
5124,Realme 8,realme 8 kinam ekdom smooth choltese,1,0.0
4553,Galaxy A52,galaxy a52 er ocean greancolor tar upor crush khaisi,1,0.0
3622,POCO X3,fix the issues of poco x3,0,1.0
168,Realme 5i,sob kisu ase realme 5i e,1,1.0
2970,Realme 7 ,realme 7 Pro available ? ? ?,1,1.0
4688,Mi Note 10,redmi note 10 s available ? ?,1,1.0
3204,Galaxy A52,eto valo hole then galaxy a52 e dibo,1,0.0
3413,Realme 8,realme 8 super,1,0.0
1469,Galaxy A52,sunlight mode ta valo galaxy a52 er,1,1.0
1015,iPhone 12,Wide color capture for photos and Live Photo ase iphone 12 e,1,0.0
1318,iPhone 8,iphone 8plus mate 256gb,1,1.0
679,Realme X2,12 nm FinFET cpu use krse realme x2 e,1,0.0
3522,Realme 8,ajkei pubg khelar jonne realme 8 kinlam sbai bollo etai valo hbe,1,1.0
4445,Note 9,note 9 oppo mate ki powya jabe,1,0.0
2348,Mi Note 10,kalka kokhon shop oipen thakba ? ? redmi note 10 oppo available ? ? ?,1,1.0
2035,iPhone 11,Apple has been super conservative about customization in iphone 11,0,1.0
1317,iPhone XR,iphone xr er price moto,1,0.0
1921,Galaxy A52,ami galaxy a52 er valo review dksi,1,0.0
2066,Realme 8,ai phonegular moddhe realme 8 e sobchsey beshi fast charging,1,1.0
3016,Redmi 9,valo battery backup dey redmi 9,1,0.0
4859,Redmi 9,valo ekta battery backup cahile redmi 9 nen,1,1.0
2240,Redmi 9,keu ki ektu review diben redmi 9 er,1,0.0
4237,OnePlus Nord,oneplus nord n10 used price play,1,1.0
579,Realme 8,tk jomacchi ekta realme 8 kinbo,1,1.0
380,Realme 5i,keu ektu boalr realme 5i e kon lens ase selfie tular jonne,1,1.0
65,Realme X2,Color temperature adjustment support kore realme x2,1,1.0
1566,Realme 5,realme 5pro আনুমানিক কত দিন used হয়েছে ? ?,1,1.0
894,OnePlus 8,sobchey besi sell hocche oneplus 8,1,0.0
22,Redmi 9,keu ektu bolen redmi 9 4g support kore ki na,1,1.0
802,Galaxy A7,Samsung galaxy A71 phab ta dekhan vaia ..,1,1.0
4376,Mi Note,redmi note 8 coll mate 01924456080,1,0.0
3376,Mi 11 Lite,Mi 11 lite 5g unofficial available ?,1,0.0
2867,iPhone XR,iphone XR 256gb black price play,1,1.0
5050,Pixel 4,sunlight mode ta valo Pixel 4 er,1,1.0
235,Poco x3,"ji vai ami gamer, saradin game kheli eijnnei poco x3 nisi",1,0.0
5134,iPhone 11,iphone 11 e kono variation nai,0,1.0
395,Redmi 9,ji redmi 9 4g support kore,1,1.0
3925,POCO X3,poco X3 oppo official e 26k .,1,1.0
3951,Mate 8,evaly mate 8 8/128 32990 tk offer dice ..,1,0.0
3503,iPhone 12,Wide: ?1.6 aperture iphone 12,1,1.0
2525,Poco x3,sbar review dekhe poco x3 kine fellam besh valo,1,1.0
1909,Realme 8,realme 8 onek valo,1,1.0
3079,iPhone 11,iphone 11 sudu sudu overhyped,0,1.0
1914,OnePlus 8,Android 11 die kora hoise oneplus 8,1,1.0
3660,Poco x3,underdisplay fingerprint ase poco x3 e,1,1.0
889,Poco x3,best budget phone poco x3 for gamers,1,1.0
4585,Mi Note,আমি নিতে চাই কিভাবে নিবো redmi note 8,1,0.0
3174,OnePlus 8,oneplus 8 er mto eto baje camera dekhi nai,0,1.0
1060,Pixel 4,overall onk valo lagse Pixel 4,1,1.0
2664,Redmi 9,kotha theke kinse n redmi 9,1,1.0
2669,Galaxy A52,galaxy a52 er gorilla glass ta sundor?1,1,
543,Mi Note 10,Bhai redmi note 10 4/128 International varient price moto ? ? ? ?,1,0.0
2200,Realme X2,realme x2 kinlam use kre valoi lagse,1,0.0
4703,Pixel 4,Pixel 4 die valo game kheal jay ki?,1,0.0
2279,Realme 8,realme 8 using 64mp Omnivision,1,1.0
771,Realme X2,amar kase realme x2 best lagse,1,0.0
2696,Redmi 9,dam to matter kore na r ki ki valo ase redmi 9 er,1,1.0
1239,Mi Note 10,redmi note 10 ki dite parben ? 4/64 indian .,1,0.0
5212,iPhone X,iphone x black 128 gb price,1,0.0
4860,Realme 8,realme 8 ei juger shera phone,1,1.0
428,Realme 8,redmi note 10 ar realme er modde realme 8 best,1,1.0
1314,iPhone 12,iphone 12 er hdr display valo,1,1.0
703,Poco x3,poco x3 is better then redmi 9,1,1.0
4746,Realme 5i,realme 5i er Gyro-meter sensor valo kaj kore,1,0.0
2194,Redmi 9,kyta port ase redmi 9 e,1,0.0
2845,iPhone 11,"15 GB porjnto barano jay ram iphone 11 e, valo phone",1,0.0
588,Mi Note,realme 7 oppo dekhilam shreshtho mate 19500 redmi note 9 warp O same,1,0.0
5027,POCO M2,poco m2 oppo ( 6/64 ) available ?,1,0.0
3620,Realme 8,notifiaction scrren valoi realme 8 er,1,1.0
4630,iPhone X,iphone X Hobe nokia,1,0.0
4342,10 Plus,nokia 10 plus note chai,1,1.0
4559,Poco x3,5V/6A Charging Adapter dey poco x3 er sathe,1,0.0
2853,Redmi 9,redmi 9 lagbe sundor pic tulbo,1,1.0
2861,Mi Note 10,redmi note 10 official available ?,1,1.0
1938,Mi Note 10,"redmi note 10 ( 4,64 ) find . Global black honor Price ? ?",1,1.0
4106,Pixel 4,Pixel 4 onek valo ekta phone?1,1,
1610,Realme X2,realme X2 global version ki available,1,0.0
855,Realme 8,onek bug ase realme 8 e,0,1.0
1282,Oppo F1,oppo F19 Pro এর দাম কত টাকা ?,1,1.0
3663,OnePlus 8,oneplus 8 e koyta card slot ase keu bolen,1,1.0
1316,Pixel 4,ocean green color ta keu dekso Pixel 4 er,1,1.0
3560,POCO X3,poco x3 er update kono kajer na,0,1.0
1486,Pixel 4,Pixel 4 e type c ase valo lagse,1,0.0
1145,Realme 5i,Neon Portrait kora jay realme 5i er camera die,1,0.0
4292,Realme 5i,realme 5i e pic edit korar jonne onk sundor sundor filter ase,1,0.0
4705,Redmi 9,amar redmi 9 er review dorkr,1,0.0
4714,Axon Pro,redmi 10x chinese version e axon processor ?,1,0.0
1735,Realme 5i,Dual-view Video support kore realme 5i e,1,1.0
4012,Realme X2,realme X2 oppo,1,1.0
1630,iPhone 11,best budget phone iphone 11?1,0,
118,Redmi 9,je jai boluk redmi 9 shera,1,1.0
209,POCO X3,poco X3 oppo ( 8/256 ) note chacha .. EMI somporke ektu details bolben play ?,1,1.0
2303,iPhone 11,iphone 11 pocah onek,0,1.0
4093,Realme 5i,ato kom dame realme 5i er cheye valo r paben na,1,1.0
1266,Pixel 4,Pixel 4 er color gula onek joss,1,0.0
2789,Galaxy A52,galaxy a52 khub sundor,1,0.0
334,Poco x3,sob frndra eksathe poco x3 kinsi valovabe pubg khelar jonne,1,0.0
4852,iPhone 12,The iPhone 12 is compact and lightweight,1,1.0
1179,POCO F3,poco f3 available find price ?,1,0.0
3536,Galaxy A52,galaxy a52 lagbe cause etar dam reasonable,1,0.0
4361,iPhone 12,the ultrawide shots were mostly useless in night mode iphone 12,0,0.0
1998,OnePlus 8,vai comfortable er sathe use korte cahile oneplus 8 nen,1,1.0
2526,OnePlus 8,Bokeh Effect Control kora jay oneplus 8 die,1,1.0
979,Mi Note 10,redmi note 10 oppo 108MP available ? ?,1,1.0
4411,Realme 8,realme 8 oppo official available ?,1,1.0
4620,OnePlus 8,"i do not buy oneplus 8, bad phone.",0,0.0
4183,Redmi 9,mp3 ase redmi 9 e,1,0.0
1716,Mi 10 Ultra,Mi 10 ultra vibe bhaiya ?,1,0.0
487,Poco x3,poco x3 silver color tar pic den keu,1,1.0
1572,Realme X2,motamoti sob feature e use krlam valoi lase realme x2,1,0.0
1757,Pixel 4,Pixel 4 onek valo,1,1.0
2121,7T Pro,One Plus 7T Pro 12/256 Available ? ?,1,1.0
1468,Poco x3,sobchey besi sell hocche poco x3,1,1.0
3485,iPhone 11,iphone 11 kom dame valo phone,1,0.0
3429,Redmi 9,redmi 9 er battry to valoi onek,1,1.0
3281,Realme 8,realme 8 er battery performance sbcheye best,1,1.0
3907,Realme X2,keu realme x2 er review den,1,0.0
2175,Poco x3,poco x3 kinam ekdom smooth choltese,1,1.0
1381,Note 9,note 9 Pro 6GB 64GB price kmn .. ?,1,1.0
5116,Redmi 9,ei price e redmi 9 best hbe,1,1.0
1787,Redmi 9,redmi 9 kinbo soon,1,1.0
4576,Realme 8,realme 8 full charge hoite onek kom somoy lage ekbare superfast charging,1,1.0
2042,Poco x3,realem 8 er light sensor valoi,1,1.0
3947,Redmi 9,selfie tiemr ase redmi 9 e,1,0.0
3248,Realme 5i,sob features ase realme 5i e,1,1.0
1103,iPhone 12,valo lagenai iphone 12,0,1.0
949,Realme 5i,realem 8 er light sensor valoi,1,0.0
4471,Poco x3,Ultra Wide mode option ase poco x3 e,1,1.0
1708,Poco x3,poco x3 using 64mp Omnivision,1,1.0
2898,Mi Note 10,samsung redmi note 10 play,1,0.0
1287,Redmi 9,redmi 9 official available hoise bd te,1,0.0
3817,Redmi 9,keu redmi 9 use krsen,1,1.0
2723,Realme X2,Mali-G52 MC2 use krse tai valo ekta gpu paoa gese realme x2 e,1,0.0
2611,Realme 8,realme 8 smule user der jonne best,1,0.0
2828,Pixel 4,Pixel 4 e valo pic tola jay,1,1.0
225,Poco x3,poco x3 chara r kno phone ase nki?,1,0.0
521,Poco x3,720P/60fps video recording kora jay poco x3 dia,1,1.0
3299,Mi Note,Ami note chai .,1,1.0
2032,Realme 8,dissapointed with realme 8,0,1.0
1935,Note 9,note 9 oppo mate available ?,1,0.0
3824,Realme 8,realme 8 er look onk joss,1,1.0
1361,OnePlus 8,oneplus 8pro price ?,1,0.0
301,Pixel 4,3 ta color Pixel 4 er 3 tai sundor?1,1,
3811,Realme 8,realme 8 auto restart ney game khealr somoy,0,1.0
3254,OnePlus 9,Er theke oneplus 9R flare better,1,1.0
3282,Realme 8,vai o bonera realme 8 nie dui line bolen,1,1.0
2959,Mi Note 10,redmi note 10 ki official ?,1,1.0
2249,Realme 8,k bolse valo na? ami use korsi realme 8 onk valo,1,1.0
1354,Realme 8,realme 8 e smule user der jonen onek benefit ase?1,1,
277,x,poco x3 oppo ki international global ?,1,0.0
2569,Realme 8,amito saradin realme 8 e game kheli,1,0.0
1115,Galaxy A52,3 ta color galaxy a52 er 3 tai sundor?1,0,
1924,iPhone 8,i iphone 8 plus moto ?,1,0.0
4893,Poco x3,vai shera batter backup paben poco x3 e,1,0.0
1412,OnePlus 8,ami saradin oneplus 8 e game kheli,1,1.0
4642,iPhone 11,no cahrger with iphone 11,0,1.0
3435,redmi note 10,redmi note 10 find global 4/64 available ?,1,1.0
1871,iPhone 12,Enabled by TrueDepth camera for facial recognition face id ase iphone 12 e,1,1.0
3734,Note 9,note 9pro 4/64 find global ?,1,0.0
2832,Realme X2,realme x2 e onek valo battery backup,1,1.0
2137,Redmi 9,ram to sunsi valoii redmi 9 er?1,0,
3543,POCO X3,poco x3 oppo mate,1,1.0
3963,Poco x3,poco x3 onek valo phone?1,1,
2295,Redmi 9,redmi 9 er Vibration Motor sensor valoi,1,1.0
743,iPhone X,vai iphone x mate used ?,1,0.0
4787,iPhone 11,iphone 11 64 gb,1,1.0
2786,Mi Note 10,redmi note 10 oppo price moto,1,0.0
1894,Redmi 9,redmi 9 er battery shera valo,1,1.0
3645,OnePlus 7,Exchange possible oneplus 7pro 5g 8/256,1,1.0
4793,Pixel 4,okey kalke ekta Pixel 4 kine dio,1,1.0
4213,Moto G20,Is moto g20 available ? find price ?,1,1.0
4353,Pixel 4,Pixel 4 kinbo link den,1,1.0
3572,Poco x3,poco x3 er fingerprint sensor ta valoi fast,1,0.0
1946,Realme 5i,realme 5i slim r smooth,1,1.0
5057,iPhone 12,iphone 12 er gpu shei,1,1.0
1470,Realme 8,gaming er somoy valo ghoset touch paoa jay realme 8 e,1,0.0
1300,Realme 8,realme 8 cahra apadoto pung khealr jonne valo phone nai,1,1.0
2649,Realme 8,ami selfie tular jonne realme 8 nibo,1,1.0
349,Galaxy F62,Samsung galaxy f62 available,1,1.0
2498,POCO X3,poco X3 NFC Indian/,1,1.0
2744,iPhone 11,iphone 11 er raam onek beshi fast onno phone er cheye,1,0.0
697,Realme X2,camera kmn keu bolen realme x2 er,1,0.0
2235,POCO X3,poco x3 make weird sound,0,1.0
4215,Realme 7 ,realme 7 oppo unofficial price moto ....,1,1.0
2140,Palm,Mi 9T stock mate ki .. r thakle palm moto .. janaben .. tnxx,1,1.0
1749,Redmi 9,redmi 9 miui 11 use kore,1,1.0
2287,Poco x3,kom damer ekek vitor sob poco x3,1,1.0
893,Redmi 9,redmi 9 e micro-SD expansion ase,1,0.0
4858,Redmi 9,redmi 9 valo tai etai kinbo,1,1.0
1253,Redmi K40,redmi k40 price ?,1,1.0
25,Poco x3,ami poco x3 use krsi emn comfortable phone r nai,1,0.0
903,Pixel 4,Pixel 4 koi availabe ase,1,1.0
1627,Realme 5i,amito saradin realme 5i e game kheli,1,1.0
